"","X","FILENAME","SEQ","Observation_IDnum","Dataset_Name","Dataset_IDnum","Organization_Name","Observer_Name","Island_Name","Region_Name","Site_Name","SiteID_InternalToYourProject","Depth_ft","Longitude_DD","Latitude_DD","ObservationDate","Bleaching_YNas10","AreaSurveyed_m2","PercentLiveCoralCover","PctCoralUnbleached","PctCoralPartialBleached","PctCoralFullyBleached","PctAffected","PctCoralBins","Comments_Observation","Other_1","Dataset_IDnum.1","Dataset_Name.1","DataAvailabilityCode_12345","DataProvidedNow_YNas10","UploadDate","InstitutionDataOwner","PublicMandate_YNas10","DataYear","Geographic_Area","Dataset_Description","TotalAreaSurveyed_m2","Method_Name_PercentLiveCoralCover","Method_Name_Bleaching","Method_Name_AreaSurveyed","Method_IDnum_PercentLiveCoralCover","Method_IDnum_Bleaching","Method_IDnum_AreaSurveyed","SupplierOfDataset","OwnerOfRecordForDataset","DataAuthors","DataManager","Comments_Dataset","CrossRefOther_Dataset_Name","CrossRefOther_Dataset_IDnum","Method_IDnum","Method_Name","Method.Purpose","Method.NARRATIVE","METHOD.NOTE","ObservationDate_R","ORG_OBS","IslandKB","Depth_m","DepthBin_5m","Year","RasterAddress_2km","Longitude_RAS_2km","Latitude_RAS_2km","RasterAddress_1km","Longitude_RAS_1km","Latitude_RAS_1km","RasterAddress_500m","Longitude_RAS_500m","Latitude_RAS_500m","RasterAddress_250m","Longitude_RAS_250m","Latitude_RAS_250m","coords.x1","coords.x2"
"11",121,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",622,"20151118203","NOAA_MHI_BLEACH_2341","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118203_OAH","20151118203_OAH",14.88665275,-157.7990306,21.25256461,"2015/11/18","Y",2310.6,3.5,77,20,3,23,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",6.0374517582,"(5,10]",2015,1543,-157.794640535169,21.2440437209302,5892,-157.798498221064,21.2566370428016,24473,-157.800751720745,21.2503281553398,97930,-157.799781829809,21.2514541165049,-157.7990306,21.25256461
"12",122,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",619,"20151118110","NOAA_MHI_BLEACH_2338","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118110_OAH","20151118110_OAH",9.471978072,-157.8434441,21.27826182,"2015/11/18","Y",2292.6,10,81,15.5,3.5,19,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",4.3870589163456,"[0,5]",2015,1304,-157.848495358051,21.2800046511628,5417,-157.843568214681,21.2746874708171,21644,-157.841314715,21.277351223301,86619,-157.842552822689,21.278477184466,-157.8434441,21.27826182
"13",123,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",624,"20151118205","NOAA_MHI_BLEACH_2343","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118205_OAH","20151118205_OAH",11.97676718,-157.7955564,21.25339629,"2015/11/18","Y",2289,3.5,79.5,20,0.5,20.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.150518636464,"(5,10]",2015,1425,-157.794640535169,21.2620241860465,5892,-157.798498221064,21.2566370428016,24004,-157.796244721383,21.254832,96991,-157.795279620032,21.253706038835,-157.7955564,21.25339629
"14",124,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",612,"20151118103","NOAA_MHI_BLEACH_2331","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118103_OAH","20151118103_OAH",11.59760805,-157.8560409,21.28591544,"2015/11/18","Y",2264.9,5,78,20.5,1.5,22,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.03495093364,"(5,10]",2015,1304,-157.848495358051,21.2800046511628,5181,-157.852582213404,21.2837126848249,20701,-157.854835713085,21.2863589126214,83790,-157.856059452019,21.2852329514563,-157.8560409,21.28591544
"15",125,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",613,"20151118104","NOAA_MHI_BLEACH_2332","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118104_OAH","20151118104_OAH",10.67897285,-157.8541421,21.28522532,"2015/11/18","N",2258.6,6.5,82,18,0,18,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",4.75495092468,"[0,5]",2015,1304,-157.848495358051,21.2800046511628,5181,-157.852582213404,21.2837126848249,20701,-157.854835713085,21.2863589126214,83791,-157.853808347131,21.2852329514563,-157.8541421,21.28522532
"16",126,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",628,"20151118209","NOAA_MHI_BLEACH_2347","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118209_OAH","20151118209_OAH",11.28337934,-157.788637,21.25681619,"2015/11/18","Y",2245.1,6.5,81,17.5,1.5,19,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",4.939174022832,"[0,5]",2015,1425,-157.794640535169,21.2620241860465,5893,-157.78948422234,21.2566370428016,24006,-157.78723072266,21.254832,96053,-157.788526305367,21.255957961165,-157.788637,21.25681619
"17",127,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",625,"20151118206","NOAA_MHI_BLEACH_2344","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118206_OAH","20151118206_OAH",14.50385281,-157.793654,21.25359716,"2015/11/18","Y",2231.3,5,79.5,20,0.5,20.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.920774336488,"(5,10]",2015,1425,-157.794640535169,21.2620241860465,5893,-157.78948422234,21.2566370428016,24005,-157.791737722021,21.254832,96992,-157.793028515143,21.253706038835,-157.793654,21.25359716
"18",128,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",623,"20151118204","NOAA_MHI_BLEACH_2342","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118204_OAH","20151118204_OAH",14.62295625,-157.7974109,21.25385227,"2015/11/18","Y",2223.3,1,87,12.5,0.5,13,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.957077065,"(5,10]",2015,1425,-157.794640535169,21.2620241860465,5892,-157.798498221064,21.2566370428016,24004,-157.796244721383,21.254832,96990,-157.79753072492,21.253706038835,-157.7974109,21.25385227
"19",129,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",634,"20151118305","NOAA_MHI_BLEACH_2353","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118305_OAH","20151118305_OAH",13.35212403,-157.9212742,21.29643965,"2015/11/18","Y",2217.5,27.5,86.5,12.5,1,13.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.569727404344,"(5,10]",2015,1182,-157.920301788559,21.2979851162791,4938,-157.924694203192,21.2927378988327,19746,-157.922440703511,21.2953666019417,79056,-157.921341493783,21.2964925631068,-157.9212742,21.29643965
"20",130,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",610,"20151118101","NOAA_MHI_BLEACH_2329","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118101_OAH","20151118101_OAH",12.1138294,-157.8598618,21.28778938,"2015/11/18","Y",2199.3,7.5,82,15.5,2.5,18,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.19229520112,"(5,10]",2015,1303,-157.866446965678,21.2800046511628,5180,-157.861596212128,21.2837126848249,20700,-157.859342712447,21.2863589126214,82847,-157.860561661796,21.2874848737864,-157.8598618,21.28778938
"21",131,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",638,"20151118309","NOAA_MHI_BLEACH_2357","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118309_OAH","20151118309_OAH",13.12635555,-157.9124875,21.29384175,"2015/11/18","Y",2198.4,17.5,87,12.5,0.5,13,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.50091317164,"(5,10]",2015,1182,-157.920301788559,21.2979851162791,4939,-157.915680204468,21.2927378988327,19748,-157.913426704787,21.2953666019417,80001,-157.91233707423,21.2942406407767,-157.9124875,21.29384175
"22",132,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",630,"20151118301","NOAA_MHI_BLEACH_2349","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118301_OAH","20151118301_OAH",11.40316379,-157.928193,21.29914673,"2015/11/18","N",2187.7,45,75,25,0,25,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",4.975684323192,"[0,5]",2015,1182,-157.920301788559,21.2979851162791,4703,-157.924694203192,21.3017631128405,19275,-157.926947702872,21.2998704466019,78112,-157.928094808448,21.2987444854369,-157.928193,21.29914673
"23",133,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",633,"20151118304","NOAA_MHI_BLEACH_2352","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118304_OAH","20151118304_OAH",12.32742822,-157.9230394,21.29741412,"2015/11/18","Y",2178.4,15,84.5,15,0.5,15.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.257400121456,"(5,10]",2015,1182,-157.920301788559,21.2979851162791,4703,-157.924694203192,21.3017631128405,19746,-157.922440703511,21.2953666019417,79055,-157.923592598672,21.2964925631068,-157.9230394,21.29741412
"24",134,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",632,"20151118303","NOAA_MHI_BLEACH_2351","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118303_OAH","20151118303_OAH",12.02313031,-157.9250136,21.2979507,"2015/11/18","N",2152,27.5,80,20,0,20,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.164650118488,"(5,10]",2015,1182,-157.920301788559,21.2979851162791,4703,-157.924694203192,21.3017631128405,19275,-157.926947702872,21.2998704466019,78113,-157.92584370356,21.2987444854369,-157.9250136,21.2979507
"25",135,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",620,"20151118201","NOAA_MHI_BLEACH_2339","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118201_OAH","20151118201_OAH",12.67006999,-157.8032971,21.2518701,"2015/11/18","Y",2146.8,2,86,12.5,1.5,14,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.361837332952,"(5,10]",2015,1543,-157.794640535169,21.2440437209302,6126,-157.807512219787,21.2476118287938,24472,-157.805258720106,21.2503281553398,97928,-157.804284039586,21.2514541165049,-157.8032971,21.2518701
"26",136,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",641,"20151118402","NOAA_MHI_BLEACH_2360","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118402_OAH","20151118402_OAH",18.12757838,-157.9453328,21.30243529,"2015/11/18","Y",2145.7,10,87,12.5,0.5,13,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",7.025285890224,"(5,10]",2015,1181,-157.938253396186,21.2979851162791,4701,-157.942722200638,21.3017631128405,18801,-157.944975700319,21.3043742912621,76222,-157.946103647556,21.3032483300971,-157.9453328,21.30243529
"27",137,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",631,"20151118302","NOAA_MHI_BLEACH_2350","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118302_OAH","20151118302_OAH",15.08426627,-157.9269981,21.29810617,"2015/11/18","Y",2085.9,32.5,79.5,17.5,3,20.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",6.097684359096,"(5,10]",2015,1182,-157.920301788559,21.2979851162791,4703,-157.924694203192,21.3017631128405,19275,-157.926947702872,21.2998704466019,78112,-157.928094808448,21.2987444854369,-157.9269981,21.29810617
"28",138,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",614,"20151118105","NOAA_MHI_BLEACH_2333","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118105_OAH","20151118105_OAH",12.11659465,-157.8530205,21.28405169,"2015/11/18","Y",2084.8,10,77,20.5,2.5,23,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.19313804932,"(5,10]",2015,1304,-157.848495358051,21.2800046511628,5181,-157.852582213404,21.2837126848249,21171,-157.854835713085,21.2818550679612,84732,-157.853808347131,21.2829810291262,-157.8530205,21.28405169
"29",139,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",642,"20151118403","NOAA_MHI_BLEACH_2361","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118403_OAH","20151118403_OAH",14.62151085,-157.9433772,21.30283312,"2015/11/18","Y",2082.6,12.5,87,12.5,0.5,13,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",5.95663650708,"(5,10]",2015,1181,-157.938253396186,21.2979851162791,4701,-157.942722200638,21.3017631128405,18801,-157.944975700319,21.3043742912621,76223,-157.943852542667,21.3032483300971,-157.9433772,21.30283312
"30",140,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",640,"20151118401","NOAA_MHI_BLEACH_2359","999","NOAA-CREP","CREP-TOW","Oahu","MHI","20151118401_OAH","20151118401_OAH",16.70158471,-157.9472292,21.30184692,"2015/11/18","Y",2068.3,22.5,82,17.5,0.5,18,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-18,"NOAA-CREP CREP-TOW","Oahu - Other",6.590643019608,"(5,10]",2015,1181,-157.938253396186,21.2979851162791,4701,-157.942722200638,21.3017631128405,19271,-157.944975700319,21.2998704466019,77163,-157.946103647556,21.300996407767,-157.9472292,21.30184692
